Country_of_Operator,Operator_Owner,Users,Purpose,Class_of_Orbit,Type_of_Orbit,Perigee_km,Apogee_km,Eccentricity,Period_minutes,Launch_Mass_kg,Dry_Mass_kg,Power_watts,Date_of_Launch,Anticipated_Lifetime,Contractor,Country_of_Contractor,Launch_Site,Launch_Vehicle,Source_Used_for_Orbital_Data,longitude_radians_of_geo,Inclination_radians
27.0,294.0,0.0,44.0,2.0,6.0,614.0,634.0,0.00143,97.2,0.85,nan,nan,40371.0,0.5,98.0,19.0,16.0,nan,36.0,nan,1.7104226669999998
35.0,277.0,5.0,4.0,1.0,nan,35778.0,35794.0,0.00018999999999999998,1436.1,5000.0,nan,nan,39674.0,15.0,156.0,24.0,3.0,8.0,6.0,2.509259866,0.002094395
35.0,277.0,5.0,4.0,1.0,nan,35779.0,35793.0,0.00016999999999999999,1436.09,4051.0,2160.0,5400.0,36574.0,10.0,31.0,47.0,3.0,4.0,6.0,2.827956987,0.000174533
35.0,277.0,5.0,4.0,1.0,nan,35781.0,35792.0,0.00013000000000000002,1436.12,3130.0,2500.0,4600.0,35639.0,10.0,31.0,47.0,1.0,14.0,6.0,2.512750524,0.000174533
36.0,146.0,10.0,1.0,2.0,2.0,548.0,558.0,0.00072,95.7,1600.0,nan,500.0,38543.0,5.0,nan,24.0,20.0,72.0,36.0,nan,0.548033385
13.0,80.0,10.0,16.0,2.0,4.0,473.0,476.0,0.00022,93.9,468.0,369.0,608.0,41600.0,4.0,20.0,9.0,12.0,100.0,31.0,nan,1.5236724369999999
13.0,80.0,10.0,16.0,2.0,4.0,473.0,476.0,0.00022,93.9,468.0,369.0,608.0,41600.0,4.0,20.0,9.0,12.0,100.0,31.0,nan,1.5236724369999999
13.0,80.0,10.0,16.0,2.0,4.0,486.0,496.0,0.00073,94.0,468.0,369.0,608.0,41600.0,4.0,20.0,9.0,12.0,100.0,31.0,nan,1.527163095
73.0,103.0,11.0,1.0,2.0,2.0,571.0,590.0,0.00137,96.3,1463.0,nan,1040.0,38311.0,7.0,229.0,47.0,1.0,36.0,36.0,nan,0.359537826
57.0,74.0,0.0,44.0,2.0,6.0,710.0,720.0,0.0007099999999999999,99.1,1.0,nan,nan,40079.0,0.75,74.0,42.0,16.0,79.0,36.0,nan,1.715658655
18.0,56.0,15.0,4.0,1.0,nan,35778.0,35792.0,0.00016999999999999999,1436.06,3725.0,1650.0,5640.0,38638.0,12.0,8.0,10.0,3.0,7.0,6.0,0.821177413,0.0
18.0,56.0,15.0,4.0,1.0,nan,35772.0,35801.0,0.00033999999999999997,1436.09,3750.0,1658.0,nan,38940.0,12.0,8.0,10.0,3.0,7.0,6.0,-0.090233522,0.000523599
65.0,225.0,15.0,44.0,0.0,nan,658.0,11836.0,0.44297,235.16,450.0,nan,1000.0,40813.0,nan,187.0,47.0,7.0,75.0,nan,nan,1.110727536
65.0,230.0,15.0,44.0,2.0,nan,443.0,886.0,0.03149,98.0,nan,nan,nan,nan,nan,6.0,47.0,21.0,19.0,33.0,nan,2.09963109
23.0,98.0,10.0,12.0,2.0,6.0,507.0,510.0,0.00022,94.8,1350.0,nan,nan,40350.0,5.0,70.0,13.0,0.0,39.0,36.0,nan,1.699950691
13.0,81.0,10.0,40.0,0.0,1.0,17313.0,120961.0,0.68635,3442.0,1200.0,478.0,220.0,36747.0,4.0,67.0,20.0,0.0,103.0,22.0,nan,1.583013632
65.0,204.0,10.0,4.0,1.0,nan,35768.0,35802.0,0.0004,1436.04,3180.0,1600.0,2300.0,37594.0,11.0,31.0,47.0,1.0,15.0,6.0,-0.71122167,0.028623400000000007
65.0,205.0,10.0,4.0,1.0,nan,35732.0,35844.0,0.00133,1436.18,3454.0,1600.0,2300.0,41305.0,15.0,31.0,47.0,1.0,19.0,24.0,-2.984513021,0.122173048
65.0,204.0,10.0,4.0,1.0,nan,35780.0,35785.0,5.9999999999999995e-05,1435.88,3454.0,1600.0,3500.0,41662.0,15.0,31.0,47.0,1.0,19.0,24.0,nan,0.121998515
65.0,204.0,10.0,4.0,1.0,nan,35693.0,35878.0,0.0021899999999999997,1436.06,3180.0,1600.0,1800.0,32415.0,10.0,241.0,47.0,1.0,114.0,6.0,1.473232422,0.201236463
65.0,260.0,12.0,4.0,1.0,nan,35773.0,35796.0,0.00027,1436.99,3180.0,1600.0,1800.0,33452.0,10.0,241.0,47.0,1.0,117.0,6.0,-2.917143312,0.16406095
65.0,195.0,12.0,4.0,1.0,nan,35773.0,35787.0,0.00016999999999999999,1435.7,3180.0,1600.0,1800.0,33982.0,10.0,241.0,47.0,1.0,118.0,6.0,-2.990621673,0.152541777
65.0,204.0,10.0,4.0,1.0,nan,35767.0,35803.0,0.00043,1436.04,3180.0,1600.0,1800.0,34893.0,10.0,241.0,47.0,1.0,119.0,6.0,-2.627244123,0.18500490100000005
65.0,204.0,10.0,4.0,1.0,nan,35768.0,35808.0,0.00047000000000000004,1436.2,3180.0,1600.0,2300.0,36707.0,11.0,31.0,47.0,1.0,15.0,6.0,1.5491542440000001,0.015707963000000002
65.0,204.0,10.0,4.0,1.0,nan,35768.0,35809.0,0.00049,1436.11,3180.0,1600.0,2300.0,37323.0,11.0,31.0,47.0,1.0,15.0,6.0,-1.0896090520000001,0.000349066
33.0,56.0,15.0,30.0,2.0,nan,405.0,580.0,0.01275,94.5,300.0,260.0,nan,39468.0,nan,109.0,21.0,16.0,80.0,nan,nan,0.716108592
29.0,235.0,5.0,4.0,1.0,nan,35778.0,35796.0,0.00021,1436.13,2763.0,1700.0,4000.0,36384.0,15.0,137.0,47.0,3.0,6.0,6.0,1.885130125,0.000349066
29.0,235.0,5.0,4.0,1.0,nan,35781.0,35793.0,0.00014,1436.1,1930.0,899.0,nan,38672.0,15.0,200.0,47.0,3.0,8.0,6.0,2.059837583,0.000698132
9.0,298.0,5.0,4.0,1.0,nan,35774.0,35801.0,0.00032,1436.13,4010.0,nan,nan,39870.0,15.0,223.0,47.0,15.0,139.0,24.0,-0.646644488,0.000698132
42.0,90.0,5.0,4.0,1.0,nan,35773.0,35799.0,0.00031,1436.09,3878.0,1900.0,10600.0,36452.0,13.0,223.0,47.0,3.0,5.0,6.0,-0.261624855,0.000872665
9.0,298.0,5.0,4.0,1.0,nan,35783.0,35791.0,9e-05,1436.1,4970.0,2150.0,12000.0,40683.0,15.0,223.0,47.0,0.0,95.0,24.0,-1.099557429,0.000349066
42.0,159.0,5.0,4.0,1.0,nan,35778.0,35795.0,0.0002,1436.1,4640.0,2500.0,16000.0,38167.0,13.0,223.0,47.0,15.0,138.0,6.0,2.409252499,0.000174533
23.0,99.0,12.0,31.0,2.0,nan,507.0,509.0,0.00015,94.8,1230.0,nan,nan,39248.0,5.0,70.0,13.0,0.0,39.0,36.0,nan,1.7016960209999998
65.0,299.0,5.0,4.0,1.0,nan,35783.0,35791.0,9e-05,1436.11,6910.0,nan,nan,39995.0,15.0,223.0,47.0,3.0,8.0,24.0,-1.93731547,0.10367255800000001
27.0,119.0,13.0,34.0,2.0,nan,529.0,598.0,0.00498,95.9,1108.0,nan,nan,37186.0,3.0,92.0,19.0,16.0,85.0,36.0,nan,1.7069320080000001
23.0,97.0,5.0,44.0,2.0,6.0,501.0,505.0,0.00029,94.7,120.0,nan,20.0,41112.0,1.0,118.0,15.0,0.0,111.0,36.0,nan,1.7016960209999998
60.0,300.0,5.0,4.0,1.0,nan,35775.0,35798.0,0.00027,1436.1,6505.0,nan,14000.0,38575.0,12.0,223.0,47.0,3.0,9.0,6.0,2.085668456,0.0
60.0,300.0,5.0,4.0,1.0,nan,35777.0,35796.0,0.00022999999999999998,1436.1,2800.0,1220.0,5000.0,38864.0,12.0,8.0,9.0,3.0,8.0,6.0,1.370781595,0.000698132
60.0,300.0,5.0,4.0,1.0,nan,35786.0,35796.0,0.00011999999999999999,1436.3,3325.0,nan,nan,41645.0,15.0,200.0,47.0,1.0,44.0,24.0,1.370083463,0.000872665
42.0,198.0,11.0,40.0,0.0,nan,461.0,87304.0,0.8640700000000001,1868.98,126.0,77.0,40.0,39130.0,2.0,237.0,47.0,1.0,29.0,24.0,nan,0.27401669300000003
42.0,198.0,11.0,40.0,0.0,nan,467.0,87260.0,0.8639,1867.91,126.0,77.0,40.0,39130.0,2.0,237.0,47.0,1.0,29.0,24.0,nan,0.27401669300000003
42.0,198.0,11.0,40.0,0.0,nan,474.0,87526.0,0.86413,1875.53,126.0,77.0,40.0,39130.0,2.0,237.0,47.0,1.0,29.0,24.0,nan,0.27401669300000003
60.0,94.0,10.0,12.0,2.0,6.0,824.0,826.0,0.00014,101.4,750.0,670.0,840.0,39722.0,5.0,70.0,9.0,2.0,39.0,36.0,nan,1.7226399719999999
45.0,297.0,5.0,4.0,1.0,nan,35777.0,35795.0,0.00021,1436.07,1400.0,646.0,1400.0,35956.0,12.0,31.0,47.0,1.0,29.0,6.0,-0.06981317,0.00122173
45.0,297.0,5.0,4.0,1.0,nan,35773.0,35798.0,0.0003,1436.1,2024.0,nan,nan,39489.0,15.0,200.0,47.0,0.0,98.0,6.0,-0.012566371000000002,0.000174533
45.0,297.0,5.0,4.0,1.0,nan,35779.0,35794.0,0.00018,1436.1,3050.0,nan,5900.0,40115.0,15.0,250.0,10.0,3.0,7.0,7.0,-0.017453293,0.000349066
75.0,301.0,5.0,4.0,1.0,nan,35764.0,35807.0,0.0005099999999999999,1436.07,5250.0,3200.0,11000.0,37782.0,12.0,89.0,47.0,15.0,138.0,6.0,0.7702137990000001,0.052185345
75.0,301.0,5.0,4.0,1.0,nan,35766.0,35807.0,0.00049,1436.1,5180.0,nan,nan,39462.0,12.0,31.0,47.0,15.0,138.0,6.0,1.720894642,0.10192722800000001
11.0,200.0,0.0,44.0,2.0,nan,464.0,475.0,0.0008,94.0,35.0,nan,nan,40856.0,nan,176.0,5.0,18.0,66.0,36.0,nan,1.699950691
11.0,21.0,10.0,44.0,2.0,nan,360.0,361.0,7e-05,91.8,8506.0,nan,nan,40815.0,2.0,nan,5.0,5.0,61.0,36.0,nan,0.74700092
11.0,41.0,10.0,12.0,2.0,nan,488.0,504.0,0.00117,94.5,2500.0,nan,nan,40414.0,nan,63.0,5.0,5.0,59.0,36.0,nan,1.699950691
11.0,41.0,10.0,12.0,2.0,nan,485.0,505.0,0.00146,94.5,2500.0,nan,nan,41035.0,nan,62.0,5.0,5.0,59.0,36.0,nan,1.699950691
11.0,48.0,10.0,4.0,1.0,nan,35769.0,35813.0,0.0005200000000000001,1436.08,3750.0,nan,nan,39563.0,nan,53.0,5.0,23.0,65.0,6.0,1.3452997869999999,0.001047198
11.0,48.0,10.0,4.0,1.0,nan,37778.0,37794.0,0.00018,1436.1,2250.0,nan,nan,40735.0,nan,53.0,5.0,23.0,65.0,24.0,3.084345854,0.017453293
11.0,48.0,10.0,4.0,1.0,nan,35768.0,35802.0,0.0004,1436.0,2200.0,nan,nan,41115.0,nan,53.0,5.0,23.0,65.0,16.0,0.294262512,0.035604717
11.0,223.0,10.0,44.0,2.0,6.0,456.0,459.0,0.00022,93.7,9.3,nan,nan,41039.0,nan,185.0,5.0,18.0,66.0,36.0,nan,1.698205362
65.0,188.0,11.0,1.0,2.0,2.0,612.0,613.0,7e-05,97.0,587.0,nan,406.0,37232.0,2.0,17.0,47.0,21.0,29.0,37.0,nan,1.293288976
57.0,271.0,0.0,44.0,2.0,6.0,611.0,631.0,0.00143,97.1,1.0,nan,nan,40371.0,nan,214.0,42.0,16.0,79.0,37.0,nan,1.7104226669999998
7.0,25.0,10.0,4.0,1.0,nan,35773.0,35799.0,0.00031,1436.07,5000.0,nan,nan,41628.0,nan,53.0,5.0,23.0,64.0,24.0,-1.521927108,0.004712389
76.0,169.0,10.0,15.0,2.0,6.0,681.0,704.0,0.0016300000000000002,98.6,120.0,nan,nan,38652.0,nan,207.0,52.0,12.0,53.0,37.0,nan,1.7086773380000002
43.0,114.0,5.0,44.0,2.0,6.0,594.0,764.0,0.01206,98.1,2.5,nan,2.0,41599.0,nan,91.0,30.0,2.0,39.0,31.0,nan,1.705186679
36.0,218.0,10.0,12.0,2.0,2.0,400.0,400.0,0.0,92.6,3820.0,nan,850.0,35761.0,3.0,165.0,47.0,19.0,50.0,37.0,nan,0.6108652379999999
65.0,214.0,15.0,20.0,0.0,3.0,1210.0,38740.0,0.71228,709.61,8000.0,nan,nan,35742.0,nan,31.0,47.0,1.0,129.0,22.0,nan,1.129228026
48.0,171.0,15.0,20.0,2.0,2.0,844.0,858.0,0.0009699999999999999,102.0,3200.0,nan,nan,39262.0,nan,117.0,51.0,0.0,135.0,37.0,nan,1.239183769
4.0,295.0,0.0,44.0,2.0,6.0,770.0,784.0,0.00098,100.3,14.0,7.0,5.4,41330.0,nan,272.0,3.0,13.0,79.0,23.0,nan,1.720894642
61.0,306.0,5.0,4.0,1.0,nan,35778.0,35793.0,0.00018,1436.06,3100.0,1272.0,8100.0,39611.0,nan,250.0,9.0,3.0,8.0,6.0,0.733736418,0.000174533
65.0,320.0,15.0,4.0,1.0,nan,35738.0,35834.0,0.00114,1436.1,3200.0,1540.0,3800.0,36488.0,4.0,31.0,47.0,1.0,13.0,6.0,1.2683307670000001,0.034382986000000004
65.0,320.0,15.0,4.0,1.0,nan,35786.0,35787.0,1e-05,1436.1,3200.0,1545.0,2800.0,37973.0,4.0,31.0,47.0,1.0,16.0,6.0,1.2468632179999999,0.037699112
65.0,320.0,15.0,4.0,1.0,nan,35766.0,35807.0,0.00049,1436.12,3200.0,1545.0,2800.0,34215.0,nan,31.0,47.0,1.0,13.0,8.0,0.502480292,0.144338729
65.0,320.0,15.0,4.0,1.0,nan,35763.0,35775.0,0.00014,1435.22,3200.0,1545.0,2800.0,34728.0,4.0,31.0,47.0,1.0,13.0,6.0,-3.091327171,0.058293997
65.0,320.0,15.0,4.0,1.0,nan,35744.0,35829.0,0.00101,1436.12,3200.0,1545.0,2800.0,34994.0,4.0,31.0,47.0,1.0,13.0,6.0,-1.841322361,0.071733032
65.0,320.0,15.0,4.0,1.0,nan,35738.0,35835.0,0.00115,1436.11,3200.0,1545.0,2800.0,35271.0,4.0,31.0,47.0,1.0,13.0,6.0,-0.38240163899999996,0.06614797900000001
65.0,320.0,15.0,4.0,1.0,nan,35772.0,35794.0,0.00026000000000000003,1435.94,3206.0,1545.0,3800.0,35870.0,4.0,31.0,47.0,1.0,13.0,6.0,3.006853235,0.09145525300000001
76.0,311.0,10.0,12.0,2.0,6.0,660.0,662.0,0.00014,98.0,96.5,nan,nan,40023.0,5.0,234.0,52.0,0.0,39.0,37.0,nan,1.7104226669999998
34.0,156.0,0.0,37.0,2.0,6.0,696.0,795.0,0.006959999999999999,99.7,12.0,12.0,nan,38167.0,nan,127.0,22.0,0.0,40.0,37.0,nan,1.712167996
34.0,156.0,0.0,37.0,2.0,6.0,504.0,640.0,0.0098,97.0,12.0,nan,nan,41599.0,nan,127.0,22.0,2.0,39.0,31.0,nan,1.7069320080000001
48.0,171.0,15.0,11.0,1.0,nan,35696.0,35904.0,0.00247,1436.39,2400.0,1250.0,2600.0,40998.0,nan,168.0,33.0,0.0,97.0,31.0,2.897246558,0.039444441000000004
48.0,171.0,15.0,11.0,0.0,3.0,542.0,39807.0,0.73961,717.66,2400.0,1250.0,nan,38919.0,nan,168.0,33.0,12.0,76.0,24.0,nan,1.09606677
48.0,171.0,15.0,11.0,0.0,3.0,667.0,39697.0,0.73497,717.9,2400.0,1250.0,nan,39784.0,nan,168.0,33.0,12.0,76.0,25.0,nan,1.09606677
48.0,171.0,15.0,11.0,0.0,3.0,563.0,39128.0,0.73554,704.3,2400.0,1250.0,nan,40451.0,nan,168.0,33.0,12.0,76.0,24.0,nan,1.095892237
23.0,335.0,0.0,4.0,2.0,nan,593.0,700.0,0.00762,97.6,1.0,nan,nan,41599.0,nan,275.0,15.0,2.0,39.0,31.0,nan,1.7069320080000001
65.0,193.0,10.0,16.0,0.0,nan,591.0,30534.0,0.68262,539.06,647.6,nan,nan,41151.0,nan,115.0,47.0,1.0,19.0,24.0,nan,0.175056524
65.0,193.0,10.0,16.0,0.0,nan,595.0,30657.0,0.68335,541.4,666.0,nan,nan,41151.0,nan,115.0,47.0,1.0,19.0,24.0,nan,0.175231057
51.0,202.0,0.0,44.0,2.0,nan,594.0,699.0,0.00748,97.6,1.0,nan,nan,41599.0,nan,178.0,36.0,2.0,39.0,31.0,nan,1.7069320080000001
77.0,176.0,10.0,4.0,1.0,nan,35777.0,35796.0,0.00022999999999999998,1436.1,5100.0,nan,nan,39750.0,15.0,81.0,5.0,23.0,26.0,6.0,-1.134464014,0.003665191
65.0,337.0,0.0,44.0,2.0,6.0,494.0,504.0,0.00073,94.6,1.0,nan,nan,41597.0,nan,278.0,47.0,22.0,73.0,31.0,nan,0.706858347
65.0,229.0,5.0,7.0,2.0,6.0,847.0,867.0,0.0013800000000000002,102.1,28.7,nan,nan,40828.0,nan,144.0,26.0,16.0,79.0,37.0,nan,0.34906585
65.0,229.0,5.0,7.0,2.0,6.0,479.0,490.0,0.0008,94.3,29.0,nan,nan,40917.0,nan,144.0,26.0,18.0,66.0,37.0,nan,1.7016960209999998
65.0,338.0,5.0,4.0,1.0,nan,35775.0,35796.0,0.00025,1436.09,6740.0,nan,nan,40835.0,15.0,223.0,47.0,0.0,98.0,8.0,-2.00712864,0.000698132
78.0,340.0,10.0,4.0,1.0,nan,35782.0,35791.0,0.00011,1436.1,2600.0,nan,nan,39556.0,15.0,134.0,47.0,3.0,8.0,6.0,2.303311014,0.000349066
78.0,340.0,10.0,4.0,1.0,nan,35742.0,35776.0,0.0004,1434.69,2970.0,nan,nan,41044.0,15.0,134.0,47.0,3.0,8.0,31.0,2.300343954,0.0013962629999999998
78.0,283.0,10.0,12.0,2.0,nan,682.0,685.0,0.00021,98.43,115.0,nan,nan,41401.0,5.0,70.0,9.0,3.0,132.0,24.0,nan,1.712691595
77.0,24.0,10.0,31.0,2.0,nan,622.0,654.0,0.00228,97.48,880.0,nan,nan,41180.0,5.0,48.0,5.0,5.0,59.0,24.0,nan,1.7109462659999999
65.0,165.0,15.0,4.0,1.0,nan,35783.0,35790.0,8e-05,1436.1,5900.0,3450.0,13000.0,39366.0,nan,29.0,47.0,1.0,19.0,2.0,nan,0.0
65.0,165.0,15.0,4.0,1.0,nan,35786.0,35787.0,1e-05,1436.12,5987.0,3450.0,13000.0,39907.0,nan,31.0,47.0,1.0,19.0,14.0,1.047197551,0.000523599
65.0,165.0,15.0,4.0,1.0,nan,35785.0,35786.0,1e-05,1436.1,5990.0,3450.0,13000.0,40153.0,nan,31.0,47.0,1.0,33.0,24.0,-0.20943951,0.0
65.0,165.0,15.0,4.0,1.0,nan,35785.0,35786.0,1e-05,1436.1,5990.0,3450.0,13000.0,40928.0,nan,31.0,47.0,1.0,33.0,13.0,-2.1729349190000002,0.000174533
65.0,165.0,15.0,4.0,1.0,nan,35785.0,35786.0,1e-05,1436.1,5990.0,3450.0,13000.0,41419.0,nan,31.0,47.0,1.0,33.0,2.0,-0.916297857,0.0
65.0,165.0,15.0,4.0,1.0,nan,35785.0,35786.0,1e-05,1436.1,5990.0,3450.0,nan,41494.0,nan,31.0,47.0,1.0,33.0,2.0,nan,0.0
65.0,342.0,5.0,4.0,1.0,nan,35776.0,35796.0,0.00023999999999999998,1436.1,4735.0,1995.0,10000.0,39059.0,12.0,223.0,47.0,3.0,7.0,6.0,-1.938886266,0.000174533
42.0,204.0,10.0,1.0,0.0,0.0,186.0,470310.0,0.9728700000000001,19700.45,1200.0,895.0,472.0,34639.0,nan,147.0,47.0,1.0,29.0,22.0,nan,0.500909495
35.0,341.0,5.0,12.0,2.0,6.0,594.0,849.0,0.01798,99.2,10.0,nan,nan,41599.0,2.0,24.0,24.0,2.0,39.0,31.0,nan,1.7069320080000001
65.0,62.0,16.0,12.0,2.0,6.0,491.0,494.0,0.00022,94.5,4500.0,nan,3200.0,39343.0,7.25,25.0,47.0,21.0,29.0,37.0,nan,1.698205362
65.0,62.0,16.0,12.0,2.0,6.0,765.0,767.0,0.00014,100.2,2800.0,nan,nan,40094.0,nan,25.0,47.0,21.0,29.0,37.0,nan,1.7191493130000002
23.0,287.0,5.0,44.0,2.0,6.0,593.0,640.0,0.00336,97.3,2.5,nan,nan,41599.0,nan,231.0,15.0,2.0,39.0,31.0,nan,1.7069320080000001
65.0,312.0,15.0,44.0,2.0,nan,342.0,358.0,0.00119,91.54,4990.0,nan,nan,41254.0,nan,28.0,47.0,1.0,19.0,31.0,nan,0.759218225
55.0,334.0,0.0,44.0,2.0,nan,306.0,1261.0,0.06675,100.5,1.0,nan,nan,40952.0,nan,274.0,40.0,3.0,132.0,37.0,nan,1.21300383
11.0,52.0,10.0,44.0,2.0,nan,489.0,501.0,0.0008699999999999999,94.51,nan,nan,nan,41231.0,nan,53.0,5.0,18.0,58.0,31.0,nan,1.6990780269999999
65.0,343.0,5.0,4.0,1.0,nan,35782.0,35790.0,9e-05,1436.1,4703.0,nan,18000.0,38412.0,15.0,31.0,47.0,15.0,138.0,6.0,-1.484227996,0.000174533
65.0,343.0,5.0,4.0,1.0,nan,35784.0,35787.0,4e-05,1436.09,5193.0,nan,18000.0,39020.0,15.0,31.0,47.0,15.0,138.0,6.0,-2.0064305080000002,0.000174533
65.0,343.0,5.0,4.0,1.0,nan,35784.0,35789.0,5.9999999999999995e-05,1436.13,4682.0,2500.0,18000.0,36968.0,15.0,31.0,47.0,15.0,138.0,6.0,-1.487544121,0.0013962629999999998
65.0,343.0,5.0,4.0,1.0,nan,35785.0,35788.0,4e-05,1436.11,4667.0,2500.0,18000.0,37019.0,15.0,31.0,47.0,15.0,138.0,6.0,-1.4863223909999999,0.001570796
13.0,83.0,10.0,40.0,0.0,1.0,7079.0,114027.0,0.79904,2872.15,3764.0,3233.0,nan,36504.0,0.5,68.0,20.0,3.0,7.0,22.0,nan,0.6702064329999999
51.0,39.0,10.0,12.0,2.0,6.0,801.0,823.0,0.0015300000000000001,101.1,91.0,nan,175.0,40653.0,3.0,46.0,36.0,16.0,82.0,37.0,nan,1.7226399719999999
55.0,175.0,17.0,4.0,1.0,nan,35778.0,35792.0,0.00016999999999999999,1436.06,3631.0,1412.0,nan,38395.0,15.0,223.0,47.0,3.0,8.0,6.0,0.506669082,0.0017453289999999999
11.0,53.0,0.0,4.0,2.0,6.0,1193.0,1205.0,0.00079,109.4,60.0,nan,nan,40162.0,nan,61.0,5.0,18.0,67.0,37.0,nan,1.75056524
75.0,6.0,16.0,4.0,1.0,nan,35743.0,35823.0,0.00095,1435.92,5953.0,nan,nan,40655.0,15.0,22.0,9.0,3.0,7.0,24.0,0.916297857,0.000698132
75.0,6.0,16.0,4.0,1.0,nan,35780.0,35791.0,0.00013000000000000002,1436.07,6000.0,nan,nan,41022.0,nan,22.0,9.0,0.0,98.0,15.0,0.830776724,0.0
48.0,93.0,5.0,4.0,1.0,nan,35773.0,35800.0,0.00032,1436.1,1360.0,nan,2000.0,37949.0,12.0,209.0,34.0,0.0,97.0,6.0,1.571668991,0.000523599
48.0,93.0,5.0,4.0,1.0,nan,35774.0,35796.0,0.00026000000000000003,1436.06,1320.0,nan,2000.0,37949.0,12.0,209.0,33.0,0.0,97.0,6.0,0.8557349320000001,0.000698132
48.0,92.0,5.0,4.0,1.0,nan,35694.0,35866.0,0.0020399999999999997,1435.76,1640.0,nan,nan,41215.0,nan,194.0,33.0,0.0,98.0,24.0,1.5707963269999998,0.002443461
48.0,93.0,5.0,4.0,1.0,nan,35784.0,35789.0,5.9999999999999995e-05,1436.11,4463.0,nan,nan,41251.0,11.0,249.0,9.0,0.0,98.0,24.0,0.959931089,0.001047198
11.0,240.0,15.0,31.0,2.0,6.0,625.0,628.0,0.00021,97.2,nan,nan,nan,40399.0,nan,215.0,5.0,18.0,67.0,37.0,nan,1.7069320080000001
11.0,240.0,15.0,31.0,2.0,6.0,626.0,668.0,0.00299,97.7,nan,nan,nan,40443.0,nan,53.0,5.0,5.0,59.0,37.0,nan,1.7086773380000002
11.0,240.0,15.0,31.0,2.0,6.0,487.0,496.0,0.00066,94.4,nan,nan,nan,40856.0,nan,53.0,5.0,18.0,66.0,37.0,nan,1.699950691
11.0,240.0,15.0,31.0,2.0,6.0,506.0,507.0,7e-05,94.8,nan,nan,nan,40876.0,nan,53.0,5.0,18.0,58.0,37.0,nan,1.699950691
11.0,240.0,15.0,31.0,2.0,6.0,469.0,481.0,0.00088,94.1,nan,nan,nan,41039.0,nan,53.0,5.0,18.0,66.0,36.0,nan,1.698205362
11.0,240.0,15.0,31.0,2.0,6.0,1201.0,1207.0,0.0004,109.5,1040.0,nan,nan,41058.0,nan,53.0,5.0,18.0,67.0,37.0,nan,1.74881991
11.0,240.0,15.0,31.0,2.0,6.0,1080.0,1089.0,0.0006,106.93,nan,nan,nan,41238.0,nan,53.0,5.0,5.0,67.0,24.0,nan,1.10618968
11.0,240.0,15.0,31.0,2.0,6.0,1079.0,1090.0,0.00074,106.93,nan,nan,nan,41238.0,nan,53.0,5.0,5.0,67.0,24.0,nan,1.10618968
11.0,240.0,15.0,31.0,2.0,6.0,1032.0,1081.0,0.0033,106.33,nan,nan,nan,41238.0,nan,53.0,5.0,5.0,67.0,24.0,nan,1.10618968
11.0,240.0,15.0,31.0,2.0,6.0,1076.0,1111.0,0.00234,107.12,nan,nan,nan,41518.0,nan,53.0,5.0,5.0,67.0,31.0,nan,1.106713279
11.0,240.0,15.0,31.0,2.0,6.0,1080.0,1111.0,0.0020800000000000003,107.13,nan,nan,nan,41518.0,nan,53.0,5.0,5.0,67.0,31.0,nan,1.106887812
11.0,240.0,15.0,31.0,2.0,6.0,890.0,1112.0,0.015059999999999999,105.14,nan,nan,nan,41518.0,nan,53.0,5.0,5.0,67.0,31.0,nan,1.107760476
11.0,240.0,15.0,31.0,2.0,6.0,509.0,513.0,0.00029,94.84,nan,nan,nan,41576.0,nan,53.0,5.0,18.0,58.0,24.0,nan,1.7023941519999999
11.0,240.0,15.0,31.0,2.0,6.0,1201.0,1207.0,0.0004,109.51,nan,nan,nan,41598.0,nan,57.0,5.0,18.0,67.0,24.0,nan,1.7537068319999998
11.0,240.0,15.0,31.0,2.0,6.0,633.0,661.0,0.002,97.7,1200.0,nan,nan,39227.0,nan,53.0,5.0,5.0,68.0,37.0,nan,1.7104226669999998
11.0,240.0,15.0,31.0,2.0,6.0,625.0,627.0,0.00014,97.2,2700.0,nan,nan,39397.0,nan,215.0,5.0,18.0,57.0,37.0,nan,1.7086773380000002
11.0,240.0,10.0,31.0,2.0,6.0,635.0,658.0,0.00164,97.7,2700.0,nan,nan,39783.0,nan,53.0,5.0,5.0,59.0,37.0,nan,1.7069320080000001
11.0,240.0,10.0,31.0,2.0,6.0,440.0,450.0,0.00073,93.5,2700.0,nan,nan,39797.0,nan,50.0,5.0,18.0,66.0,37.0,nan,1.6964600330000001
11.0,240.0,10.0,31.0,2.0,6.0,511.0,512.0,7e-05,94.9,1800.0,nan,nan,39925.0,nan,215.0,5.0,18.0,58.0,37.0,nan,1.698205362
11.0,240.0,10.0,31.0,2.0,6.0,628.0,665.0,0.00264,97.7,2700.0,nan,nan,40156.0,nan,53.0,5.0,5.0,59.0,37.0,nan,1.7104226669999998
11.0,240.0,10.0,31.0,2.0,6.0,1192.0,1205.0,0.00086,109.4,nan,nan,nan,40162.0,nan,215.0,5.0,18.0,67.0,37.0,nan,1.75056524
11.0,240.0,10.0,31.0,2.0,6.0,1017.0,1164.0,0.00985,107.1,nan,nan,nan,40242.0,nan,53.0,5.0,5.0,67.0,37.0,nan,1.106538746
11.0,240.0,10.0,31.0,2.0,6.0,1017.0,1164.0,0.00985,107.1,nan,nan,nan,40242.0,nan,53.0,5.0,5.0,67.0,37.0,nan,1.106538746
